_id,Expediente,Nombre,IdMunicipio,IdConcejo,Concejo,Email,Lote,IdEspecie,Column1,Especie,CodTipoClasificacion,Clasificación,Volumen,Certificación,Fecha autorización,Fecha licencia de corta
244,3120214003,JUNTA GENERAL DEL VALLE RONCAL,210,0,"",juntageneral@vallederoncal.es,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"792,00",PEFC,2022-06-28T00:00:00,2022-08-17T00:00:00
245,3120214003,JUNTA GENERAL DEL VALLE RONCAL,210,0,"",juntageneral@vallederoncal.es,LOTE 02,18,IdEspecie,Pino silvestre,7,Varios productos,"12358,00",PEFC,2022-06-28T00:00:00,2022-08-17T00:00:00
246,3120214005,CONCEJO DE TORRANO-DORRAO,91,347,DORRAO/TORRANO,idazkaritza@ergoiena.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"835,10",PEFC,2021-06-29T00:00:00,2021-12-28T00:00:00
247,3120214005,CONCEJO DE TORRANO-DORRAO,91,347,DORRAO/TORRANO,idazkaritza@ergoiena.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1918,50",PEFC,2021-06-29T00:00:00,2021-12-28T00:00:00
248,3120214007,AYUNTAMIENTO DE BEINTZA-LABAIEN,137,0,"",udala@labaien.org,LOTE 01,10,IdEspecie,Haya,2,Madera,"1544,76",PEFC,2021-12-28T00:00:00,2022-10-18T00:00:00
249,3120214007,AYUNTAMIENTO DE BEINTZA-LABAIEN,137,0,"",udala@labaien.org,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1888,04",PEFC,2021-12-28T00:00:00,2022-10-18T00:00:00
250,3120214007,AYUNTAMIENTO DE BEINTZA-LABAIEN,137,0,"",udala@labaien.org,LOTE 02,12,IdEspecie,Otras conif.,2,Madera,"1804,69",PEFC,2021-12-28T00:00:00,2022-04-20T00:00:00
251,3120214007,AYUNTAMIENTO DE BEINTZA-LABAIEN,137,0,"",udala@labaien.org,LOTE 02,12,IdEspecie,Otras conif.,6,Tronquillo,"1757,46",PEFC,2021-12-28T00:00:00,2022-04-20T00:00:00
252,3120214009,CONCEJO DE EUGUI-EUGI,98,132,EUGI,concejodeeugi@gmail.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"378,00",PEFC,2022-01-28T00:00:00,2022-11-02T00:00:00
253,3120214009,CONCEJO DE EUGUI-EUGI,98,132,EUGI,concejodeeugi@gmail.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1071,00",PEFC,2022-01-28T00:00:00,2022-11-02T00:00:00
254,3120214012,JUNTA ADMINISTRATIVA MONTES BIDASOA Y BERROARÁN,587,0,"",esaezdejauregui@doneztebe.es,LOTE 01,17,IdEspecie,Pino radiata,2,Madera,"4313,59",PEFC,2021-07-16T00:00:00,2021-10-19T00:00:00
255,3120214012,JUNTA ADMINISTRATIVA MONTES BIDASOA Y BERROARÁN,587,0,"",esaezdejauregui@doneztebe.es,LOTE 01,17,IdEspecie,Pino radiata,6,Tronquillo,"534,73",PEFC,2021-07-16T00:00:00,2021-10-19T00:00:00
256,3120214012,JUNTA ADMINISTRATIVA MONTES BIDASOA Y BERROARÁN,587,0,"",esaezdejauregui@doneztebe.es,LOTE 02,5,IdEspecie,Alerce,2,Madera,"110,28",PEFC,2021-07-16T00:00:00,2021-08-30T00:00:00
257,3120214012,JUNTA ADMINISTRATIVA MONTES BIDASOA Y BERROARÁN,587,0,"",esaezdejauregui@doneztebe.es,LOTE 02,5,IdEspecie,Alerce,6,Tronquillo,"27,57",PEFC,2021-07-16T00:00:00,2021-08-30T00:00:00
258,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 01,10,IdEspecie,Haya,5,Leña,"1072,40",PEFC,2021-09-14T00:00:00,
259,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"383,90",PEFC,2021-09-14T00:00:00,
260,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 01,20,IdEspecie,Roble Albar,5,Leña,"12,90",PEFC,2021-09-14T00:00:00,
261,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 02,5,IdEspecie,Alerce,2,Madera,"96,00",PEFC,2021-09-14T00:00:00,
262,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 02,10,IdEspecie,Haya,5,Leña,"121,20",PEFC,2021-09-14T00:00:00,
263,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 02,10,IdEspecie,Haya,2,Madera,"851,40",PEFC,2021-09-14T00:00:00,
264,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"2768,40",PEFC,2021-09-14T00:00:00,
265,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 02,20,IdEspecie,Roble Albar,6,Tronquillo,"14,00",PEFC,2021-09-14T00:00:00,
266,3120214014,AYUNTAMIENTO DE OLAZAGUTIA-OLAZTI,189,0,"",olazti@olazti.com,LOTE 03,10,IdEspecie,Haya,6,Tronquillo,"1201,00",PEFC,2021-09-14T00:00:00,
267,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"614,20",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
268,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"731,30",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
269,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 02,10,IdEspecie,Haya,2,Madera,"227,40",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
270,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"927,40",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
271,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 03,10,IdEspecie,Haya,2,Madera,"58,10",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
272,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 03,10,IdEspecie,Haya,6,Tronquillo,"533,60",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
273,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 04,10,IdEspecie,Haya,2,Madera,"44,10",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
274,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 04,10,IdEspecie,Haya,6,Tronquillo,"692,00",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
275,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 05,10,IdEspecie,Haya,6,Tronquillo,"1228,60",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
276,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 06,10,IdEspecie,Haya,6,Tronquillo,"844,70",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
277,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 07,10,IdEspecie,Haya,2,Madera,"510,90",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
278,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 07,10,IdEspecie,Haya,6,Tronquillo,"1081,40",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
279,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 08,10,IdEspecie,Haya,2,Madera,"594,80",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
280,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 08,10,IdEspecie,Haya,6,Tronquillo,"1170,80",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
281,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 09,10,IdEspecie,Haya,2,Madera,"150,60",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
282,3120214018,JUNTA DEL MONTE LIMITACIONES DE LAS AMESCOAS,523,0,"",juntalimitaciones@amescoa.com,LOTE 09,10,IdEspecie,Haya,6,Tronquillo,"1221,70",PEFC,2022-05-04T00:00:00,2022-01-09T00:00:00
283,3120214021,CONCEJO DE URBIOLA,125,313,URBIOLA, ,LOTE 01,14,IdEspecie,Pino alepo,2,Madera,"58,00","",2021-09-12T00:00:00,
284,3120214022,AYUNTAMIENTO DE JAURRIETA,134,0,"",ayjaurrieta.3008@cajarural.com,LOTE 01,5,IdEspecie,Alerce,2,Madera,"159,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
285,3120214022,AYUNTAMIENTO DE JAURRIETA,134,0,"",ayjaurrieta.3008@cajarural.com,LOTE 01,5,IdEspecie,Alerce,6,Tronquillo,"40,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
286,3120214022,AYUNTAMIENTO DE JAURRIETA,134,0,"",ayjaurrieta.3008@cajarural.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"5862,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
287,3120214022,AYUNTAMIENTO DE JAURRIETA,134,0,"",ayjaurrieta.3008@cajarural.com,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"1930,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
288,3120214022,AYUNTAMIENTO DE JAURRIETA,134,0,"",ayjaurrieta.3008@cajarural.com,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"762,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
289,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"112,20",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
290,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"101,00",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
291,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 01,21,IdEspecie,Roble Común,2,Madera,"141,70",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
292,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 01,21,IdEspecie,Roble Común,6,Tronquillo,"392,40",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
293,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"577,40",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
294,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 02,22,IdEspecie,Roble Americano,2,Madera,"1450,20",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
295,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 02,22,IdEspecie,Roble Americano,6,Tronquillo,"1427,80",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
296,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 02,21,IdEspecie,Roble Común,2,Madera,"14,30",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
297,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 02,21,IdEspecie,Roble Común,6,Tronquillo,"60,00",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
298,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 03,10,IdEspecie,Haya,6,Tronquillo,"27,80",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
299,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 03,22,IdEspecie,Roble Americano,2,Madera,"839,40",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
300,3120214026,AYUNTAMIENTO DE ETXARRI ARANATZ,84,0,"",udala@etxarriaranatz.eus,LOTE 03,22,IdEspecie,Roble Americano,6,Tronquillo,"1492,90",PEFC,2021-04-06T00:00:00,2021-10-27T00:00:00
301,3120214027,CONCEJO DE BEUNZA,40,85,BEUNZA,meugi25@gmail.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"2045,70",PEFC,2022-02-25T00:00:00,2022-05-23T00:00:00
302,3120214027,CONCEJO DE BEUNZA,40,85,BEUNZA,meugi25@gmail.com,LOTE 01,15,IdEspecie,Pino laricio (austria),5,Leña,"194,90",PEFC,2022-02-25T00:00:00,2022-05-23T00:00:00
303,3120214027,CONCEJO DE BEUNZA,40,85,BEUNZA,meugi25@gmail.com,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"515,00",PEFC,2022-02-25T00:00:00,2022-05-23T00:00:00
304,3120214027,CONCEJO DE BEUNZA,40,85,BEUNZA,meugi25@gmail.com,LOTE 01,21,IdEspecie,Roble Común,6,Tronquillo,"104,30",PEFC,2022-02-25T00:00:00,2022-05-23T00:00:00
305,3120214029,AYUNTAMIENTO DE DONAMARIA,81,0,"",udala@donamaria.es,LOTE 01,10,IdEspecie,Haya,2,Madera,"823,62",PEFC,2021-04-27T00:00:00,2021-07-27T00:00:00
306,3120214029,AYUNTAMIENTO DE DONAMARIA,81,0,"",udala@donamaria.es,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"457,09",PEFC,2021-04-27T00:00:00,2021-07-27T00:00:00
307,3120214039,AYUNTAMIENTO DE ERASUN-ERATSUN,90,0,"",ayto.eratsun@cniebla.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"137,82",PEFC,2022-08-02T00:00:00,2022-05-30T00:00:00
308,3120214039,AYUNTAMIENTO DE ERASUN-ERATSUN,90,0,"",ayto.eratsun@cniebla.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"321,58",PEFC,2022-08-02T00:00:00,2022-05-30T00:00:00
309,3120214042,AYUNTAMIENTO DE ARANTZA,22,0,"",arantza.udala@terra.es,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"229,82",PEFC,2021-11-16T00:00:00,
310,3120214042,AYUNTAMIENTO DE ARANTZA,22,0,"",arantza.udala@terra.es,LOTE 02,4,IdEspecie,Acacia,2,Madera,"16,22",PEFC,2021-11-16T00:00:00,2022-06-24T00:00:00
311,3120214042,AYUNTAMIENTO DE ARANTZA,22,0,"",arantza.udala@terra.es,LOTE 02,4,IdEspecie,Acacia,6,Tronquillo,"37,85",PEFC,2021-11-16T00:00:00,2022-06-24T00:00:00
312,3120214042,AYUNTAMIENTO DE ARANTZA,22,0,"",arantza.udala@terra.es,LOTE 02,17,IdEspecie,Pino radiata,2,Madera,"510,71",PEFC,2021-11-16T00:00:00,2022-06-24T00:00:00
313,3120214042,AYUNTAMIENTO DE ARANTZA,22,0,"",arantza.udala@terra.es,LOTE 02,17,IdEspecie,Pino radiata,6,Tronquillo,"127,68",PEFC,2021-11-16T00:00:00,2022-06-24T00:00:00
314,3120214046,AYUNTAMIENTO DE AURITZ-BURGUETE,58,0,"",ayuntamiento@burguete.es,LOTE 01,2,IdEspecie,Abeto Douglas,5,Leña,"0,00",PEFC,2021-09-21T00:00:00,2022-09-03T00:00:00
315,3120214046,AYUNTAMIENTO DE AURITZ-BURGUETE,58,0,"",ayuntamiento@burguete.es,LOTE 01,5,IdEspecie,Alerce,5,Leña,"480,00",PEFC,2021-09-21T00:00:00,2022-09-03T00:00:00
316,3120214047,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"33,47",PEFC,2021-03-30T00:00:00,2021-05-28T00:00:00
317,3120214048,AYUNTAMIENTO DE ULTZAMA,236,0,"",ayuntamiento@ultzama.es,LOTE 01,10,IdEspecie,Haya,2,Madera,"214,70",PEFC,2021-09-14T00:00:00,2022-04-01T00:00:00
318,3120214048,AYUNTAMIENTO DE ULTZAMA,236,0,"",ayuntamiento@ultzama.es,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1136,60",PEFC,2021-09-14T00:00:00,2022-04-01T00:00:00
319,3120214048,AYUNTAMIENTO DE ULTZAMA,236,0,"",ayuntamiento@ultzama.es,LOTE 02,10,IdEspecie,Haya,2,Madera,"274,80",PEFC,2021-09-14T00:00:00,2022-04-01T00:00:00
320,3120214048,AYUNTAMIENTO DE ULTZAMA,236,0,"",ayuntamiento@ultzama.es,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"1664,80",PEFC,2021-09-14T00:00:00,2022-04-01T00:00:00
321,3120214051,MANCOMUNIDAD ERREGUERENA,98,132,EUGI,errolda@baztan.eus,LOTE 01,10,IdEspecie,Haya,2,Madera,"147,00",PEFC,2022-01-28T00:00:00,
322,3120214051,MANCOMUNIDAD ERREGUERENA,98,132,EUGI,errolda@baztan.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"270,00",PEFC,2022-01-28T00:00:00,
323,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 01,3,IdEspecie,Abeto rojo,2,Madera,"245,00",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
324,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 01,3,IdEspecie,Abeto rojo,6,Tronquillo,"105,00",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
325,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"3036,00",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
326,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"1301,00",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
327,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 02,10,IdEspecie,Haya,2,Madera,"423,29",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
328,3120214054,JUNTA GENERAL DEL VALLE DE LA AEZKOA,195,0,"",valledeaezkoa@gmail.com,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"1061,99",PEFC,2021-10-29T00:00:00,2022-01-13T00:00:00
329,3120214056,AYUNTAMIENTO DE BERA,250,0,"",bera@bera.eus,LOTE 01,17,IdEspecie,Pino radiata,2,Madera,"48,07",PEFC,2022-05-27T00:00:00,2022-02-11T00:00:00
330,3120214056,AYUNTAMIENTO DE BERA,250,0,"",bera@bera.eus,LOTE 01,17,IdEspecie,Pino radiata,6,Tronquillo,"12,02",PEFC,2022-05-27T00:00:00,2022-02-11T00:00:00
331,3120214056,AYUNTAMIENTO DE BERA,250,0,"",bera@bera.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"602,63",PEFC,2022-05-27T00:00:00,2022-02-11T00:00:00
332,3120214056,AYUNTAMIENTO DE BERA,250,0,"",bera@bera.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"1262,10",PEFC,2022-05-27T00:00:00,2022-02-11T00:00:00
333,3120214060,AYUNTAMIENTO DE CASEDA,69,0,"",ayuntamiento@caseda.es,LOTE 01,8,IdEspecie,Chopo,1,Desenrollo,"772,00",PEFC,2021-03-31T00:00:00,2021-06-24T00:00:00
334,3120214060,AYUNTAMIENTO DE CASEDA,69,0,"",ayuntamiento@caseda.es,LOTE 01,8,IdEspecie,Chopo,6,Tronquillo,"140,00",PEFC,2021-03-31T00:00:00,2021-06-24T00:00:00
335,3120214062,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,10,IdEspecie,Haya,2,Madera,"2917,00",PEFC,2021-05-07T00:00:00,2021-08-11T00:00:00
336,3120214062,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"901,00",PEFC,2021-05-07T00:00:00,2021-08-11T00:00:00
337,3120214063,CONCEJO DE OSTIZ,186,272,OSTIZ,"",LOTE 01,8,IdEspecie,Chopo,4,Embalaje,"96,10",PEFC,2021-08-24T00:00:00,2022-02-22T00:00:00
338,3120214064,AYUNTAMIENTO DE ORBAIZETA,195,0,"",info@orbaizeta.com,LOTE 01,5,IdEspecie,Alerce,2,Madera,"115,00",PEFC,2021-05-03T00:00:00,
339,3120214064,AYUNTAMIENTO DE ORBAIZETA,195,0,"",info@orbaizeta.com,LOTE 01,5,IdEspecie,Alerce,6,Tronquillo,"49,00",PEFC,2021-05-03T00:00:00,
340,3120214066,CONCEJO DE IMARCOAIN,88,175,IMÁRCOAIN,"",LOTE 01,14,IdEspecie,Pino alepo,6,Tronquillo,"2084,88",PEFC,2021-12-23T00:00:00,2022-06-20T00:00:00
341,3120214067,AYUNTAMIENTO DE LARRAGA,142,0,"",ayuntamiento@ayuntamientolarraga.com,LOTE 01,15,IdEspecie,Pino laricio (austria),7,Varios productos,"5090,00",PEFC,2022-02-18T00:00:00,2022-05-24T00:00:00
342,3120214068,CONCEJO DE TORRES DE ELORZ,88,301,TORRES,"",LOTE 01,14,IdEspecie,Pino alepo,6,Tronquillo,"720,46",PEFC,2021-12-22T00:00:00,2022-02-11T00:00:00
343,3120214069,CONCEJO DE BIGÜEZAL,209,86,BIGÜÉZAL,concejobiguezal@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,4,Embalaje,"660,00",PEFC,2021-02-06T00:00:00,2021-08-19T00:00:00
344,3120214069,CONCEJO DE BIGÜEZAL,209,86,BIGÜÉZAL,concejobiguezal@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,5,Leña,"1537,00",PEFC,2021-02-06T00:00:00,2021-08-19T00:00:00
345,3120214069,CONCEJO DE BIGÜEZAL,209,86,BIGÜÉZAL,concejobiguezal@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,7,Varios productos,"243,00",PEFC,2021-02-06T00:00:00,2021-08-19T00:00:00
346,3120214070,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,3,IdEspecie,Abeto rojo,5,Leña,"212,00",PEFC,2022-11-03T00:00:00,2022-04-25T00:00:00
347,3120214070,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,3,IdEspecie,Abeto rojo,2,Madera,"318,00",PEFC,2022-11-03T00:00:00,2022-04-25T00:00:00
348,3120214070,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,18,IdEspecie,Pino silvestre,5,Leña,"155,00",PEFC,2022-11-03T00:00:00,2022-04-25T00:00:00
349,3120214070,AYUNTAMIENTO DE ABAURREA ALTA-ABAURREGAINA,3,0,"",aytos_abaurreas@yahoo.es,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"233,00",PEFC,2022-11-03T00:00:00,2022-04-25T00:00:00
350,3120214075,CONCEJO DE NAVASCUES,181,244,NAVASCUÉS,navascues@ayuntamientodenavascues.net,LOTE 01,15,IdEspecie,Pino laricio (austria),7,Varios productos,"1147,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
351,3120214075,CONCEJO DE NAVASCUES,181,244,NAVASCUÉS,navascues@ayuntamientodenavascues.net,LOTE 01,18,IdEspecie,Pino silvestre,7,Varios productos,"265,00",PEFC,2021-06-18T00:00:00,2022-01-27T00:00:00
352,3120214079,CONCEJO DE BARAIBAR,144,76,BARAIBAR,info@larraun.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1153,70",PEFC,2022-05-31T00:00:00,2022-03-11T00:00:00
353,3120214079,CONCEJO DE BARAIBAR,144,76,BARAIBAR,info@larraun.com,LOTE 02,10,IdEspecie,Haya,2,Madera,"243,50",PEFC,2022-05-31T00:00:00,
354,3120214079,CONCEJO DE BARAIBAR,144,76,BARAIBAR,info@larraun.com,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"1875,60",PEFC,2022-05-31T00:00:00,
355,3120214082,AYUNTAMIENTO DE MENDAVIA,165,0,"",ayuntamiento@mendavia.org,LOTE 01,8,IdEspecie,Chopo,2,Madera,"66,38",PEFC,2021-04-13T00:00:00,2021-08-16T00:00:00
356,3120214084,AYUNTAMIENTO DE LUMBIER,159,0,"",ayuntamiento@lumbier.es,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"181,00",PEFC,2021-04-23T00:00:00,2021-08-17T00:00:00
357,3120214084,AYUNTAMIENTO DE LUMBIER,159,0,"",ayuntamiento@lumbier.es,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"0,00",PEFC,2021-04-23T00:00:00,2021-08-17T00:00:00
358,3120214085,CONCEJO DE ABINZANO,124,1,ABÍNZANO,"",LOTE 01,10,IdEspecie,Haya,7,Varios productos,"906,00",PEFC,2022-03-22T00:00:00,
359,3120214085,CONCEJO DE ABINZANO,124,1,ABÍNZANO,"",LOTE 01,18,IdEspecie,Pino silvestre,7,Varios productos,"354,00",PEFC,2022-03-22T00:00:00,
360,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,4,IdEspecie,Acacia,2,Madera,"26,34",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
361,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,4,IdEspecie,Acacia,6,Tronquillo,"2,93",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
362,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,6,IdEspecie,Castaño,2,Madera,"53,67",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
